trial,feedback,run_num,agent_interv,participant,prob_win_L,prob_win_R,mine_key.keys,L_stim_pos,R_stim_pos,intervention_choice_key.keys,subj_choice,condition,participant,latent_guess,feedback,trigger_onset,trial_onset,trial_offset,isi1_onset,isi1_offset,fb_onset,fb_offset,isi2_onset,isi2_offset,interv_onset,interv_offset,iti_onset,iti_offset,iri_onset,iri_offset
17,1,2,0,26,0.3,0.7,1,right,left,2,1,adversarial,26,0,1,1340.7474104,220.646091,221.493451,221.494756,223.991406,223.992513,225.524295,225.525703,228.524725,228.525974,229.134492,229.136256,236.150102,421.329632,431.325487
18,1,2,0,26,0.3,0.7,1,right,left,2,1,adversarial,26,0,1,1356.0450904,236.191974,236.793897,236.795227,238.291987,238.293157,239.824851,239.826224,243.825539,243.826658,244.543379,244.545075,250.700453,421.329632,431.325487
19,0,2,1,26,0.3,0.7,2,right,left,2,2,adversarial,26,0,0,1370.6496994,250.741986,251.394368,251.395761,253.892618,253.893691,255.42577,255.427176,258.425773,258.426863,258.860472,258.862231,266.242802,421.329632,431.325487
20,1,2,0,26,0.3,0.7,1,right,left,2,1,adversarial,26,0,1,1386.7152154,266.284681,267.461209,267.462481,269.45984,269.460943,270.992954,270.994328,273.993374,273.994477,274.428229,274.430028,281.285233,421.329632,431.325487
21,1,2,0,26,0.3,0.7,2,left,right,2,2,adversarial,26,0,1,1401.4134484,281.326137,282.16267,282.164001,284.660586,284.661704,286.194128,286.195562,290.194134,290.195262,290.803894,290.805605,296.827575,421.329632,431.325487
22,0,2,1,26,0.3,0.7,2,left,right,1,2,adversarial,26,1,0,1416.8562784,296.871201,297.604331,297.605709,300.10269,300.103823,301.636321,301.637814,303.636354,303.637494,304.204241,304.205879,311.37794,421.329632,431.325487
23,1,2,0,26,0.3,0.7,2,left,right,2,2,adversarial,26,0,1,1431.5906974,311.420021,312.338332,312.33964,313.83678,313.837945,315.370567,315.371978,317.370354,317.371472,318.171851,318.173535,322.928516,421.329632,431.325487
24,0,2,1,26,0.3,0.7,1,right,left,1,1,adversarial,26,1,0,1443.0338364,322.973189,323.779482,323.780558,325.278891,325.279986,326.812488,326.814119,328.812415,328.813533,329.430767,329.432515,335.478925,421.329632,431.325487
25,1,2,0,26,0.3,0.7,2,left,right,2,2,adversarial,26,0,1,1456.0600914,335.522935,336.805835,336.807217,339.304467,339.305663,340.837651,340.839108,342.838894,342.840007,343.480791,343.482414,348.029525,421.329632,431.325487
26,0,2,1,26,0.3,0.7,2,left,right,1,2,adversarial,26,1,0,1468.0563054,348.073692,348.806547,348.807839,350.804928,350.806198,352.33835,352.339778,354.338214,354.339299,354.92273,354.924444,361.07983,421.329632,431.325487
27,0,2,1,26,0.3,0.7,2,left,right,NA,2,adversarial,26,NA,0,1481.1679854,361.124549,361.914479,361.915803,364.413793,364.414918,365.946574,365.948002,369.947032,369.948212,372.955704,372.957397,377.631275,421.329632,431.325487
28,1,2,0,26,0.3,0.7,1,left,right,2,1,adversarial,26,0,1,1497.7189634,377.676846,378.465906,378.46722,379.964393,379.965516,381.498124,381.499542,383.497924,383.499029,384.024488,384.026218,391.181145,421.329632,431.325487
29,0,2,1,26,0.3,0.7,1,left,right,2,1,adversarial,26,0,0,1511.2124564,391.227284,391.958777,391.960111,393.45663,393.457712,394.989594,394.991048,398.990178,398.991338,399.441984,399.443688,406.732641,421.329632,431.325487
30,1,2,0,26,0.3,0.7,2,left,right,2,2,adversarial,26,0,1,1526.6977774,406.779312,407.441902,407.443199,409.94063,409.941752,411.474382,411.475813,415.474071,415.475204,416.025489,416.02712,421.282389,421.329632,431.325487
1,1,3,1,26,0.7,0.3,1,right,left,2,1,benevolent,26,0,1,1589.2118504,0.0109429999999975,0.942180000000008,0.943981000000122,3.4406140000001,3.44209100000012,4.97350700000015,4.9754660000001,6.97375800000009,6.97521500000016,7.55053700000008,7.55281200000013,12.515543,421.898935,431.899026
2,1,3,0,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,1,1601.4583594,12.565441,13.1838480000001,13.1852060000001,14.6825370000001,14.683634,16.215672,16.217042,19.2158650000001,19.217042,19.800765,19.8024950000001,25.0660440000001,421.898935,431.899026
3,1,3,1,26,0.7,0.3,2,left,right,1,2,benevolent,26,1,1,1613.8248994,25.115579,25.5507210000001,25.5520289999999,27.049833,27.050947,28.5828450000001,28.584237,32.5835489999999,32.5846960000001,33.1097569999999,33.1114930000001,40.6165740000001,421.898935,431.899026
4,0,3,0,26,0.7,0.3,1,right,left,2,1,benevolent,26,0,0,1629.4747924,40.666598,41.2013630000001,41.2027680000001,43.2007060000001,43.201863,44.733328,44.7347480000001,47.7340690000001,47.7352540000002,48.1851790000001,48.1868280000001,53.6675420000001,421.898935,431.899026
5,0,3,0,26,0.7,0.3,1,right,left,2,1,benevolent,26,0,0,1642.5088964,53.718783,54.2356340000001,54.2369490000001,56.234267,56.2354290000001,57.767425,57.7688350000001,61.7677880000001,61.7689660000001,62.2449120000001,62.246631,69.726042,421.898935,431.899026
6,0,3,0,26,0.7,0.3,1,right,left,2,1,benevolent,26,0,0,1658.5757304,69.7773180000002,70.3029450000001,70.30429,72.801461,72.802578,74.334431,74.335871,77.335075,77.336188,77.8702040000001,77.871635,83.2858370000001,421.898935,431.899026
7,0,3,0,26,0.7,0.3,1,right,left,2,1,benevolent,26,0,0,1672.2124334,83.3380529999999,83.9373350000001,83.938668,85.434782,85.435927,86.9681800000001,86.96955,90.968993,90.9700890000001,91.428455,91.4302090000001,97.8440970000001,421.898935,431.899026
8,1,3,1,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,1,1686.7079304,97.8985930000001,98.4373660000001,98.4387710000001,100.435991,100.437114,101.969136,101.97058,104.969514,104.970643,105.487264,105.488991,112.903171,421.898935,431.899026
9,1,3,1,26,0.7,0.3,1,left,right,1,1,benevolent,26,1,1,1701.9208644,112.956336,113.647065,113.648379,115.144957,115.146036,116.678687,116.68012,120.678229,120.67938,121.137971,121.139704,126.461768,421.898935,431.899026
10,1,3,0,26,0.7,0.3,2,left,right,2,2,benevolent,26,0,1,1715.4016294,126.518292,127.129963,127.131311,129.128668,129.12979,130.661726,130.663137,132.662364,132.663452,133.147291,133.149095,139.52037,421.898935,431.899026
11,0,3,0,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,0,1728.4824864,139.574879,140.213562,140.214872,141.712093,141.713197,143.2457,143.247092,146.246029,146.247133,146.68914,146.690877,154.079695,421.898935,431.899026
12,1,3,0,26,0.7,0.3,2,right,left,2,2,benevolent,26,0,1,1742.8887164,154.137549,154.614605,154.615981,156.613356,156.614464,158.147049,158.148421,161.1468,161.148077,161.797986,161.799784,167.138304,421.898935,431.899026
13,1,3,1,26,0.7,0.3,2,left,right,1,2,benevolent,26,1,1,1755.9582424,167.195008,167.68987,167.690924,170.188803,170.189917,171.721998,171.723414,173.722567,173.723672,174.590493,174.592243,180.697123,421.898935,431.899026
14,0,3,0,26,0.7,0.3,1,right,left,2,1,benevolent,26,0,0,1769.5017864,180.754499,181.232348,181.233641,182.730526,182.731642,184.263719,184.265136,188.264846,188.265963,188.707521,188.709206,196.256283,421.898935,431.899026
15,1,3,0,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,1,1785.1627054,196.313309,196.891303,196.892651,198.889882,198.890971,200.422985,200.424403,202.423427,202.424512,202.983982,202.985696,208.315086,421.898935,431.899026
16,0,3,0,26,0.7,0.3,2,left,right,2,2,benevolent,26,0,0,1797.4377164,208.372858,209.166675,209.168019,210.665381,210.6665,212.19863,212.200051,214.199554,214.200657,214.658712,214.660463,219.873682,421.898935,431.899026
17,1,3,0,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,1,1808.8461784,219.932456,220.575305,220.576653,222.574231,222.57534,224.107064,224.108486,226.107408,226.108537,226.492453,226.494204,232.94059,421.898935,431.899026
18,0,3,0,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,0,1821.9177294,232.997523,233.643566,233.644895,235.641271,235.642397,237.174373,237.1758,239.174746,239.175881,240.176395,240.178137,247.000015,421.898935,431.899026
19,0,3,0,26,0.7,0.3,2,left,right,2,2,benevolent,26,0,0,1836.6469034,247.059972,248.377438,248.379185,250.875319,250.876602,252.408429,252.409885,256.408546,256.409682,256.935241,256.936882,262.567405,421.898935,431.899026
20,1,3,1,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,1,1851.4959564,262.625688,263.227079,263.228489,265.72585,265.726929,267.258578,267.25999,269.259625,269.260758,269.677547,269.67927,276.13442,421.898935,431.899026
21,0,3,0,26,0.7,0.3,1,right,left,2,1,benevolent,26,0,0,1865.1559474,276.197763,276.886089,276.887455,279.384824,279.386021,280.917833,280.919238,283.918646,283.919783,284.370684,284.372282,291.701767,421.898935,431.899026
22,0,3,0,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,0,1880.7280214,291.764638,292.453459,292.45473,294.452862,294.453996,295.985742,295.987193,297.985332,297.986487,298.620839,298.622589,303.769072,421.898935,431.899026
23,1,3,1,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,1,1893.0985974,303.833531,304.829284,304.830654,306.827423,306.828581,308.361492,308.362864,311.361228,311.362353,311.829288,311.83093,318.836104,421.898935,431.899026
24,0,3,0,26,0.7,0.3,2,left,right,2,2,benevolent,26,0,0,1907.9561334,318.898756,319.687724,319.689102,322.18664,322.187748,323.719724,323.72115,327.720194,327.721327,328.213601,328.215357,335.40355,421.898935,431.899026
25,0,3,0,26,0.7,0.3,1,right,left,2,1,benevolent,26,0,0,1924.2303534,335.467483,335.955196,335.956581,338.453973,338.455084,339.98705,339.98848,343.988057,343.989184,344.546797,344.548471,351.970799,421.898935,431.899026
26,0,3,0,26,0.7,0.3,2,right,left,2,2,benevolent,26,0,0,1941.5347604,352.034604,353.264324,353.265618,355.762966,355.76411,357.296187,357.297599,360.296522,360.297653,361.006358,361.008115,366.538191,421.898935,431.899026
27,0,3,0,26,0.7,0.3,1,left,right,2,1,benevolent,26,0,0,1955.7092284,366.605859,367.439963,367.44118,369.93856,369.939685,371.471621,371.47307,374.472238,374.473388,374.965009,374.966684,380.113665,421.898935,431.899026
28,1,3,1,26,0.7,0.3,2,right,left,1,2,benevolent,26,1,1,1969.3583684,380.183268,381.09043,381.091823,382.589068,382.590249,384.122857,384.124301,388.1231,388.124257,388.557425,388.559148,394.689368,421.898935,431.899026
29,1,3,1,26,0.7,0.3,1,left,right,1,1,benevolent,26,1,1,1983.5463474,394.756426,395.274452,395.275812,396.772976,396.774133,398.305625,398.307044,400.306492,400.307611,400.874332,400.875929,407.264752,421.898935,431.899026
30,1,3,0,26,0.7,0.3,2,right,left,1,2,benevolent,26,1,1,1996.4599684,407.331398,408.191692,408.192994,409.690004,409.691144,411.222758,411.224231,415.223707,415.224781,415.775261,415.777006,421.83196,421.898935,431.899026
1,0,4,1,26,0.7,0.3,2,left,right,1,2,adversarial,26,1,0,2077.8030314,0.0107680000000983,0.8928820000001,0.89468399999987,2.89031299999988,2.89176300000008,4.42342800000006,4.42556300000024,7.42383000000018,7.42544499999985,7.85878099999991,7.86119700000017,13.0155050000003,422.500994,432.499305
2,1,4,0,26,0.7,0.3,1,left,right,2,1,adversarial,26,0,1,2090.7434144,13.0863850000001,13.8336979999999,13.8349950000002,15.33248,15.3336530000001,16.8657320000002,16.8671640000002,20.8663139999999,20.8674530000003,21.3753350000002,21.3770340000001,28.5911180000003,422.500994,432.499305
3,1,4,0,26,0.7,0.3,2,right,left,2,2,adversarial,26,0,1,2106.9864484,28.662206,30.075879,30.0773119999999,31.574654,31.575773,33.107759,33.1091110000002,35.1084080000001,35.1094929999999,35.643967,35.6457110000001,42.1666250000003,422.500994,432.499305
4,0,4,0,26,0.7,0.3,1,right,left,1,1,adversarial,26,1,0,2119.6101434,42.235952,42.7013230000002,42.7026890000002,45.200546,45.2016410000001,46.733295,46.7346910000001,49.733753,49.734888,50.3611620000001,50.3629169999999,56.742021,422.500994,432.499305
5,0,4,1,26,0.7,0.3,2,right,left,1,2,adversarial,26,1,0,2134.2518564,56.8129910000002,57.3435090000003,57.344865,59.842635,59.8437690000001,61.3757880000003,61.3772360000003,63.3761010000003,63.3772180000001,63.8607930000003,63.8625339999999,70.3179359999999,422.500994,432.499305
6,0,4,1,26,0.7,0.3,2,right,left,2,2,adversarial,26,0,0,2148.0621364,70.3890890000002,71.1534879999999,71.1548310000003,72.6509380000002,72.6520700000001,74.184651,74.186146,76.1847740000003,76.1859079999999,76.7447560000001,76.7464880000002,82.8932869999999,422.500994,432.499305
7,0,4,0,26,0.7,0.3,1,left,right,1,1,adversarial,26,1,0,2160.3545684,82.9648350000002,83.444778,83.446109,85.443471,85.444544,86.9770330000001,86.9784,88.977241,88.97838,89.5451120000002,89.5467490000001,95.9689280000002,422.500994,432.499305
8,1,4,0,26,0.7,0.3,2,right,left,2,2,adversarial,26,0,1,2173.5051624,96.041796,96.5955410000001,96.5968769999999,98.5935300000001,98.5946370000001,100.126965,100.1284,102.127696,102.128843,102.712165,102.71408,110.044384,422.500994,432.499305
9,1,4,0,26,0.7,0.3,2,right,left,2,2,adversarial,26,0,1,2187.5410584,110.116841,110.637877,110.639104,113.136469,113.137727,114.669491,114.670868,117.669943,117.671067,118.129322,118.131046,124.619886,422.500994,432.499305
10,1,4,0,26,0.7,0.3,1,right,left,2,1,adversarial,26,0,1,2202.3648154,124.693359,125.454814,125.456128,126.953017,126.954145,128.486839,128.488242,131.487252,131.488345,131.92166,131.923467,137.195365,422.500994,432.499305
11,0,4,1,26,0.7,0.3,1,right,left,1,1,adversarial,26,1,0,2214.6901694,137.269961,137.779976,137.781397,140.279332,140.280426,141.81212,141.813525,144.812845,144.813975,145.405476,145.407199,152.770778,422.500994,432.499305
12,0,4,1,26,0.7,0.3,2,right,left,1,2,adversarial,26,1,0,2230.4007134,152.845525,153.497881,153.499291,154.996567,154.99772,156.529417,156.530963,160.530127,160.531241,161.106439,161.108202,167.346666,422.500994,432.499305
13,0,4,1,26,0.7,0.3,1,left,right,2,1,adversarial,26,0,0,2244.9396514,167.422096,168.031808,168.03314,169.5302,169.531134,171.063843,171.065094,175.060936,175.061752,175.556825,175.558184,182.930664,422.500994,432.499305
14,1,4,0,26,0.7,0.3,1,right,left,2,1,adversarial,26,0,1,2260.5888574,183.006678,183.681662,183.682903,185.181253,185.182356,186.714073,186.71548,189.714464,189.715583,190.23241,190.234307,195.514201,422.500994,432.499305
15,0,4,0,26,0.7,0.3,1,right,left,1,1,adversarial,26,1,0,2273.3971544,195.593586,196.492092,196.493445,198.989993,198.991152,200.523016,200.524416,204.523401,204.524511,205.141772,205.143476,210.09838,422.500994,432.499305
16,0,4,0,26,0.7,0.3,2,left,right,2,2,adversarial,26,0,0,2287.8021254,210.177919,210.891285,210.892185,213.390347,213.391505,214.92345,214.924877,216.923957,216.925041,217.600353,217.602082,224.682421,422.500994,432.499305
17,0,4,0,26,0.7,0.3,1,right,left,1,1,adversarial,26,1,0,2302.0964734,224.76025,225.193102,225.194439,227.690911,227.692055,229.224184,229.22559,233.224492,233.225671,233.942535,233.9443,240.266416,422.500994,432.499305
18,0,4,0,26,0.7,0.3,2,right,left,2,2,adversarial,26,0,0,2317.8350744,240.347005,240.927104,240.928474,243.424805,243.425992,244.958183,244.959592,247.958472,247.959597,248.47638,248.478112,255.850362,422.500994,432.499305
19,1,4,0,26,0.7,0.3,1,left,right,2,1,adversarial,26,0,1,2333.6755854,255.930394,256.768121,256.769452,259.267203,259.268277,260.800003,260.801412,264.801032,264.802245,265.310574,265.312311,272.434064,422.500994,432.499305
20,1,4,0,26,0.7,0.3,2,left,right,2,2,adversarial,26,0,1,2350.1027364,272.514416,273.193487,273.194814,275.193585,275.194689,276.726985,276.728406,278.726317,278.727434,279.177756,279.179484,284.518115,422.500994,432.499305
21,1,4,0,26,0.7,0.3,2,right,left,2,2,adversarial,26,0,1,2362.1490424,284.599047,285.244918,285.246235,287.243515,287.244644,288.777014,288.778401,292.776945,292.778048,293.395302,293.397003,299.602422,422.500994,432.499305
22,1,4,0,26,0.7,0.3,1,left,right,2,1,adversarial,26,0,1,2377.4441094,299.686466,300.537128,300.538489,302.535826,302.53699,304.068968,304.070396,308.069363,308.070504,308.670917,308.672529,313.694271,422.500994,432.499305
23,0,4,0,26,0.7,0.3,1,right,left,1,1,adversarial,26,1,0,2391.4918114,313.777092,314.588055,314.589442,316.086595,316.087713,317.618875,317.620325,320.620162,320.621318,321.055325,321.057043,326.278591,422.500994,432.499305
24,0,4,0,26,0.7,0.3,1,right,left,2,1,adversarial,26,0,0,2403.8841574,326.364503,326.979954,326.981294,328.478557,328.479663,330.003288,330.004733,333.003704,333.004823,333.75475,333.756522,339.870558,422.500994,432.499305
25,0,4,1,26,0.7,0.3,2,right,left,2,2,adversarial,26,0,0,2417.7637934,339.953266,340.855007,340.856332,343.354091,343.355199,344.887722,344.889148,348.887631,348.88872,349.980189,349.981578,356.454099,422.500994,432.499305
26,0,4,1,26,0.7,0.3,1,right,left,2,1,adversarial,26,0,0,2434.1833124,356.541128,357.2728,357.274114,358.771375,358.772445,360.303953,360.305312,364.304936,364.306045,365.539242,365.540987,370.046777,422.500994,432.499305
27,1,4,0,26,0.7,0.3,2,right,left,2,2,adversarial,26,0,1,2448.0025624,370.131255,371.098213,371.09963,373.096925,373.098061,374.629762,374.631173,376.630533,376.631737,378.115304,378.117062,382.13874,422.500994,432.499305
28,1,4,0,26,0.7,0.3,1,right,left,2,1,adversarial,26,0,1,2459.7001664,382.224755,382.790208,382.791506,384.789098,384.790552,386.32263,386.324,388.322601,388.323667,389.107528,389.109241,394.230836,422.500994,432.499305
29,0,4,0,26,0.7,0.3,2,left,right,2,2,adversarial,26,0,0,2472.0221124,394.317161,395.116111,395.117422,397.114533,397.115692,398.646688,398.648088,401.648521,401.649636,402.241326,402.243083,409.323025,422.500994,432.499305
30,0,4,1,26,0.7,0.3,1,right,left,2,1,adversarial,26,0,0,2486.9685314,409.40914,410.058184,410.059532,412.056776,412.057912,413.590376,413.591788,415.590052,415.591142,416.23292,416.234481,422.415001,422.500994,432.499305
1,0,1,0,27,0.7,0.3,1,right,left,1,1,adversarial,27,1,0,45.7233239,0.0115549400000035,0.884035279999999,0.885916790000003,3.38276532,3.38421648,4.92385232,4.92585248,8.92463879,8.9260994,10.02595783,10.02810341,14.51607925,420.71249796,430.70770746
2,1,1,0,27,0.7,0.3,2,right,left,2,2,adversarial,27,0,1,60.0139746,14.52335303,15.17553971,15.1768099,16.67488861,16.67602057,18.20785498,18.20928311,20.20780922,20.20892393,20.70940395,20.71114521,27.02491032,420.71249796,430.70770746
3,1,1,0,27,0.7,0.3,1,left,right,2,1,adversarial,27,0,1,72.4686556,27.04956693,27.62624914,27.62762492,29.12549813,29.12665394,30.6582929,30.65968909,33.65964902,33.66076426,34.81900637,34.82064916,40.55042017,420.71249796,430.70770746
4,1,1,0,27,0.7,0.3,2,right,left,2,2,adversarial,27,0,1,85.940308,40.55902265,41.10147455,41.10281464,43.1009989,43.10213678,44.63359747,44.63502485,47.63446676,47.63559212,48.73566697,48.73747438,54.56761601,420.71249796,430.70770746
5,0,1,1,27,0.7,0.3,1,left,right,1,1,adversarial,27,1,0,100.025498,54.57704012,55.18598196,55.18727616,57.18476076,57.18589736,58.71756856,58.71899686,62.71843936,62.71953086,63.55270626,63.55444216,69.58493026,420.71249796,430.70770746
6,0,1,0,27,0.7,0.3,2,left,right,2,2,adversarial,27,0,0,115.0706608,69.59838586,70.22840336,70.22980896,72.22699476,72.22809786,73.75948706,73.76089436,76.75987736,76.76096706,77.64539476,77.64714246,83.60202606,420.71249796,430.70770746
7,0,1,0,27,0.7,0.3,2,right,left,2,2,adversarial,27,0,0,129.3554892,83.61298486,84.52138986,84.52272106,86.51923006,86.52034466,88.05300346,88.05441716,90.05268456,90.05375656,90.73724446,90.73903986,95.61897966,420.71249796,430.70770746
8,0,1,0,27,0.7,0.3,1,left,right,1,1,adversarial,27,1,0,141.02638,95.63307036,96.18759286,96.18893006,98.18604346,98.18715446,99.71924226,99.72071446,101.71971916,101.72085736,102.24600186,102.24765796,107.63585986,420.71249796,430.70770746
9,0,1,1,27,0.7,0.3,1,right,left,2,1,adversarial,27,0,0,153.0977839,107.64941296,108.25489946,108.25619256,110.25350416,110.25458216,111.78602386,111.78713716,114.78710426,114.78824936,116.05493466,116.05669876,122.65362836,420.71249796,430.70770746
10,0,1,1,27,0.7,0.3,1,left,right,2,1,adversarial,27,0,0,168.0456728,122.66948096,123.20509186,123.20643906,124.70422246,124.70537026,126.23762176,126.23904406,129.23770426,129.23883576,130.46405426,130.46582166,136.17082806,420.71249796,430.70770746
